@relation yeast-10-6tst.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.6266666666666666, 0.6363636363636365, 0.39534883720930225, 0.18987341772151897, 0.0, 0.0, 0.6052631578947368, 0.2115384615384615, 1
0.33333333333333326, 0.3090909090909091, 0.37209302325581384, 0.6835443037974683, 0.0, 0.0, 0.4736842105263158, 0.2115384615384615, 1
0.4133333333333332, 0.32727272727272727, 0.6279069767441859, 0.2531645569620253, 0.0, 0.0, 0.7368421052631576, 0.44230769230769235, 2
0.7466666666666666, 0.6545454545454545, 0.2325581395348837, 0.37974683544303794, 0.0, 0.0, 0.4999999999999999, 0.2115384615384615, 3
0.5333333333333332, 0.36363636363636365, 0.6511627906976744, 0.22784810126582275, 0.0, 0.0, 0.5526315789473685, 0.2115384615384615, 3
0.9199999999999998, 0.7454545454545456, 0.16279069767441856, 0.30379746835443033, 0.0, 0.0, 0.6315789473684211, 0.2115384615384615, 5
0.7599999999999999, 0.5454545454545454, 0.4418604651162791, 0.35443037974683544, 0.0, 0.0, 0.7368421052631576, 0.2115384615384615, 8
0.3733333333333333, 0.5636363636363637, 0.37209302325581384, 0.8481012658227848, 0.0, 0.0, 0.5789473684210525, 0.2115384615384615, 1
0.45333333333333325, 0.49090909090909096, 0.6511627906976744, 0.721518987341772, 0.0, 0.0, 0.7368421052631576, 0.2115384615384615, 1
0.3999999999999999, 0.21818181818181825, 0.5348837209302327, 0.30379746835443033, 0.0, 0.0, 0.4473684210526315, 0.2115384615384615, 3
0.36, 0.5818181818181818, 0.09302325581395343, 0.20253164556962022, 0.0, 0.0, 0.5789473684210525, 0.2115384615384615, 6
0.36, 0.4545454545454546, 0.20930232558139528, 0.2911392405063291, 0.0, 0.0, 0.5526315789473685, 0.2115384615384615, 2
0.43999999999999995, 0.6727272727272728, 0.5813953488372091, 0.18987341772151897, 0.0, 0.0, 0.4473684210526315, 0.2115384615384615, 3
0.3999999999999999, 0.09090909090909094, 0.744186046511628, 0.37974683544303794, 0.0, 0.0, 0.8684210526315789, 0.2115384615384615, 2
0.6533333333333333, 0.32727272727272727, 0.41860465116279066, 0.2911392405063291, 0.0, 0.0, 0.4999999999999999, 0.2115384615384615, 3
