@relation yeast-10-4tst.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.234375, 0.2647058823529412, 0.764705882352941, 0.11842105263157894, 0.0, 0.0, 0.631578947368421, 0.3275862068965517, 3
0.28125, 0.2647058823529412, 0.6470588235294118, 0.19736842105263158, 0.0, 0.0, 0.5, 0.27586206896551724, 2
0.265625, 0.23529411764705882, 0.7450980392156862, 0.1842105263157895, 0.0, 0.0, 0.4736842105263157, 0.31034482758620685, 2
0.546875, 0.2794117647058824, 0.6078431372549019, 0.5263157894736843, 0.0, 0.0, 0.5, 0.18965517241379312, 1
0.640625, 0.5, 0.47058823529411764, 0.17105263157894735, 0.0, 0.0, 0.3157894736842106, 0.18965517241379312, 1
0.328125, 0.338235294117647, 0.6078431372549019, 0.06578947368421052, 0.0, 0.0, 0.42105263157894735, 0.18965517241379312, 3
0.5156249999999999, 0.3823529411764705, 0.6470588235294118, 0.06578947368421052, 0.0, 0.0, 0.44736842105263164, 0.2586206896551725, 2
0.328125, 0.4705882352941177, 0.6078431372549019, 0.11842105263157894, 0.0, 0.0, 0.631578947368421, 0.18965517241379312, 3
0.234375, 0.35294117647058826, 0.7058823529411763, 0.15789473684210525, 0.0, 0.0, 0.5789473684210527, 0.2586206896551725, 3
0.28125, 0.20588235294117646, 0.6078431372549019, 0.6052631578947368, 0.0, 0.0, 0.5263157894736843, 0.18965517241379312, 1
0.390625, 0.5441176470588234, 0.4901960784313726, 0.5263157894736843, 0.0, 0.0, 0.3157894736842106, 0.18965517241379312, 1
0.203125, 0.4264705882352941, 0.3137254901960784, 0.2631578947368421, 0.0, 0.0, 0.23684210526315774, 0.18965517241379312, 6
0.34375, 0.45588235294117646, 0.5686274509803921, 0.44736842105263164, 0.0, 0.0, 0.18421052631578938, 0.18965517241379312, 3
0.34375, 0.3823529411764705, 0.7058823529411763, 0.5526315789473685, 0.0, 0.0, 0.368421052631579, 0.18965517241379312, 1
0.609375, 0.6029411764705881, 0.1568627450980392, 0.2894736842105263, 0.0, 0.0, 0.44736842105263164, 0.18965517241379312, 1
0.546875, 0.4264705882352941, 0.7058823529411763, 0.25, 0.0, 0.0, 0.18421052631578938, 0.2586206896551725, 3
0.140625, 0.4852941176470588, 0.5686274509803921, 0.19736842105263158, 0.0, 0.0, 0.5263157894736843, 0.3448275862068966, 3
0.28125, 0.5294117647058822, 0.627450980392157, 0.13157894736842107, 0.0, 0.0, 0.5263157894736843, 0.18965517241379312, 3
0.53125, 0.39705882352941174, 0.5686274509803921, 0.10526315789473685, 0.0, 0.0, 0.2894736842105263, 0.2413793103448276, 3
0.3125, 0.3235294117647059, 0.5882352941176471, 0.2368421052631579, 0.0, 0.0, 0.5263157894736843, 0.3793103448275862, 3
0.65625, 0.7352941176470587, 0.6078431372549019, 0.7763157894736843, 0.0, 0.0, 0.5, 0.43103448275862066, 2
0.375, 0.3823529411764705, 0.627450980392157, 0.13157894736842107, 0.0, 0.0, 0.368421052631579, 0.27586206896551724, 2
0.09375, 0.5, 0.6078431372549019, 0.14473684210526316, 0.0, 0.0, 0.4736842105263157, 0.18965517241379312, 3
0.328125, 0.3235294117647059, 0.33333333333333337, 0.3552631578947369, 0.0, 0.0, 0.368421052631579, 0.2931034482758621, 1
0.375, 0.3676470588235294, 0.47058823529411764, 0.5131578947368421, 0.0, 0.0, 0.4736842105263157, 0.18965517241379312, 1
0.390625, 0.45588235294117646, 0.764705882352941, 0.5921052631578948, 0.0, 0.0, 0.368421052631579, 0.18965517241379312, 1
0.390625, 0.29411764705882354, 0.4509803921568627, 0.5789473684210527, 0.0, 0.0, 0.21052631578947367, 0.18965517241379312, 1
0.6875, 0.588235294117647, 0.33333333333333337, 0.27631578947368424, 0.0, 0.0, 0.4736842105263157, 0.18965517241379312, 5
0.265625, 0.5294117647058822, 0.9999999999999999, 0.21052631578947367, 0.0, 0.0, 0.6052631578947367, 0.18965517241379312, 1
