@relation yeast-10-10tst.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.45833333333333326, 0.3857142857142857, 0.7368421052631579, 0.05084745762711865, 0.0, 0.0, 0.8108108108108109, 0.16176470588235292, 2
0.20833333333333337, 0.3571428571428571, 0.7368421052631579, 0.423728813559322, 0.0, 0.0, 0.7837837837837839, 0.20588235294117646, 3
0.2777777777777778, 0.41428571428571426, 0.6842105263157897, 0.5593220338983051, 0.0, 0.0, 0.837837837837838, 0.3970588235294118, 2
0.48611111111111105, 0.4285714285714285, 0.42105263157894746, 0.20338983050847462, 0.0, 0.0, 0.7297297297297297, 0.2647058823529411, 3
0.3472222222222222, 0.5285714285714286, 0.6315789473684211, 0.7457627118644069, 0.0, 0.0, 0.7297297297297297, 0.23529411764705882, 1
0.3194444444444444, 0.4, 0.6842105263157897, 0.6779661016949153, 0.0, 0.0, 0.7837837837837839, 0.16176470588235292, 1
0.5833333333333334, 0.6428571428571428, 0.28947368421052644, 0.5593220338983051, 0.0, 1.0, 0.7027027027027027, 0.16176470588235292, 1
0.20833333333333337, 0.4, 0.7105263157894738, 0.16949152542372883, 0.0, 0.0, 0.5675675675675677, 0.16176470588235292, 3
0.5, 0.7857142857142856, 0.26315789473684215, 0.38983050847457634, 0.0, 0.0, 0.9189189189189187, 0.16176470588235292, 1
0.30555555555555547, 0.5, 0.5526315789473685, 0.5084745762711865, 0.0, 0.0, 0.45945945945945954, 0.16176470588235292, 3
0.5555555555555556, 0.6857142857142857, 0.6052631578947368, 0.10169491525423732, 0.0, 0.0, 0.9729729729729729, 0.16176470588235292, 3
0.06944444444444442, 0.2142857142857143, 0.7368421052631579, 0.15254237288135594, 0.0, 0.0, 0.6486486486486486, 0.6470588235294118, 2
0.5416666666666666, 0.6428571428571428, 0.0, 0.30508474576271194, 0.0, 0.0, 0.7297297297297297, 0.16176470588235292, 1
0.20833333333333337, 0.6428571428571428, 0.6052631578947368, 0.35593220338983056, 0.0, 0.0, 0.6756756756756758, 0.2941176470588235, 3
0.5416666666666666, 0.6142857142857142, 0.7368421052631579, 0.15254237288135594, 0.0, 0.0, 0.5135135135135135, 0.16176470588235292, 2
0.15277777777777773, 0.7285714285714286, 0.44736842105263175, 0.10169491525423732, 0.0, 0.0, 0.7837837837837839, 0.25, 2
0.4444444444444443, 0.48571428571428577, 0.6315789473684211, 0.13559322033898305, 0.0, 0.0, 0.864864864864865, 0.20588235294117646, 2
0.13888888888888884, 0.4, 0.3684210526315791, 0.01694915254237289, 0.0, 0.0, 0.864864864864865, 0.16176470588235292, 6
0.19444444444444442, 0.3571428571428571, 0.23684210526315796, 0.5084745762711865, 0.0, 0.0, 0.6756756756756758, 0.5294117647058822, 6
0.08333333333333331, 0.19999999999999996, 0.7105263157894738, 0.38983050847457634, 0.0, 0.0, 0.7567567567567569, 0.3235294117647059, 2
0.25, 0.5714285714285714, 0.6315789473684211, 0.7288135593220341, 0.0, 0.0, 0.7837837837837839, 0.20588235294117646, 3
0.41666666666666674, 0.4, 0.42105263157894746, 0.7457627118644069, 0.0, 0.0, 0.7027027027027027, 0.16176470588235292, 1
0.13888888888888884, 0.7000000000000001, 0.5263157894736842, 0.18644067796610167, 0.0, 0.0, 0.8108108108108109, 0.20588235294117646, 3
0.2222222222222222, 0.4, 0.6315789473684211, 0.11864406779661021, 0.0, 0.0, 0.7297297297297297, 0.20588235294117646, 2
0.4722222222222222, 0.5857142857142856, 0.7105263157894738, 0.18644067796610167, 0.0, 0.0, 0.8108108108108109, 0.3235294117647059, 2
0.19444444444444442, 0.15714285714285714, 0.44736842105263175, 0.033898305084745756, 0.0, 0.0, 0.45945945945945954, 0.16176470588235292, 2
0.29166666666666663, 0.2571428571428571, 0.6315789473684211, 0.10169491525423732, 0.0, 0.0, 0.7297297297297297, 0.2647058823529411, 3
0.36111111111111116, 0.5428571428571429, 0.1578947368421053, 0.10169491525423732, 0.0, 0.0, 0.7297297297297297, 0.5294117647058822, 6
0.6388888888888888, 0.5571428571428572, 0.26315789473684215, 0.288135593220339, 0.0, 0.0, 0.7567567567567569, 0.16176470588235292, 5
0.45833333333333326, 0.5142857142857143, 0.23684210526315796, 0.13559322033898305, 0.0, 0.0, 0.7567567567567569, 0.16176470588235292, 6
0.09722222222222221, 0.4285714285714285, 0.6842105263157897, 0.033898305084745756, 0.0, 0.0, 0.7567567567567569, 0.16176470588235292, 3
0.12500000000000006, 0.30000000000000004, 0.42105263157894746, 0.15254237288135594, 0.0, 0.0, 0.7297297297297297, 0.16176470588235292, 5
0.6666666666666666, 0.5428571428571429, 0.3157894736842105, 0.10169491525423732, 0.0, 0.0, 0.5945945945945946, 0.16176470588235292, 5
0.7222222222222222, 0.9000000000000001, 0.5789473684210528, 0.5084745762711865, 1.0, 0.0, 0.8108108108108109, 0.16176470588235292, 10
0.29166666666666663, 0.2571428571428571, 0.10526315789473695, 0.11864406779661021, 0.0, 0.0, 0.837837837837838, 0.16176470588235292, 6
0.7777777777777778, 0.9285714285714286, 0.3157894736842105, 0.44067796610169496, 0.0, 0.0, 0.4054054054054056, 0.16176470588235292, 7
0.29166666666666663, 0.44285714285714284, 0.39473684210526316, 0.18644067796610167, 0.0, 0.0, 0.837837837837838, 0.16176470588235292, 9
0.2777777777777778, 0.3285714285714286, 0.7105263157894738, 0.06779661016949154, 0.0, 0.0, 0.8108108108108109, 0.16176470588235292, 3
0.30555555555555547, 0.4285714285714285, 0.7631578947368419, 0.10169491525423732, 0.0, 0.0, 0.6756756756756758, 0.25, 3
0.4305555555555556, 0.6, 0.6315789473684211, 0.10169491525423732, 0.0, 0.0, 0.0, 0.4558823529411764, 2
0.3194444444444444, 0.3142857142857143, 0.5263157894736842, 0.13559322033898305, 0.0, 0.0, 0.7297297297297297, 0.16176470588235292, 3
0.12500000000000006, 0.7000000000000001, 0.5789473684210528, 0.10169491525423732, 0.0, 0.0, 0.6216216216216216, 0.3235294117647059, 2
0.30555555555555547, 0.4571428571428571, 0.8947368421052632, 0.11864406779661021, 0.0, 0.0, 0.18918918918918926, 0.22058823529411764, 2
0.38888888888888895, 0.5142857142857143, 0.6315789473684211, 0.11864406779661021, 0.0, 0.0, 0.6756756756756758, 0.38235294117647056, 2
0.41666666666666674, 0.5142857142857143, 0.7105263157894738, 0.3220338983050848, 0.0, 0.0, 0.6486486486486486, 0.16176470588235292, 1
0.2222222222222222, 0.18571428571428567, 0.5263157894736842, 0.30508474576271194, 0.0, 0.0, 0.8108108108108109, 0.16176470588235292, 3
0.38888888888888895, 0.5571428571428572, 0.5263157894736842, 0.6101694915254239, 0.0, 0.0, 0.7567567567567569, 0.16176470588235292, 1
0.25, 0.48571428571428577, 0.8157894736842105, 0.2542372881355932, 0.0, 0.0, 0.837837837837838, 0.16176470588235292, 3
0.5972222222222223, 0.4714285714285714, 0.3684210526315791, 0.288135593220339, 0.0, 0.0, 0.9999999999999999, 0.16176470588235292, 5
0.8194444444444443, 1.0, 0.42105263157894746, 0.7457627118644069, 0.0, 0.0, 0.10810810810810823, 0.16176470588235292, 4
0.3472222222222222, 0.4, 0.5000000000000001, 0.11864406779661021, 0.0, 0.0, 0.7027027027027027, 0.22058823529411764, 3
