@relation yeast-10-4tra.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.3595505617977528, 0.6071428571428572, 0.3417721518987341, 0.27, 0.0, 0.0, 0.726027397260274, 0.22222222222222224, 1
0.5955056179775282, 0.5476190476190477, 0.35443037974683544, 0.15, 0.0, 0.0, 0.726027397260274, 0.22222222222222224, 1
0.5280898876404495, 0.33333333333333337, 0.45569620253164544, 0.13, 0.0, 0.0, 0.7397260273972602, 0.22222222222222224, 2
0.34831460674157305, 0.33333333333333337, 0.3417721518987341, 0.54, 0.0, 0.0, 0.6575342465753424, 0.22222222222222224, 1
0.44943820224719105, 0.28571428571428575, 0.44303797468354433, 0.17, 0.0, 0.6024096385542169, 0.6712328767123287, 0.22222222222222224, 3
0.43820224719101125, 0.45238095238095244, 0.3417721518987341, 0.65, 0.0, 0.0, 0.726027397260274, 0.22222222222222224, 1
0.41573033707865165, 0.34523809523809523, 0.481012658227848, 0.2, 0.0, 0.0, 0.7945205479452054, 0.3434343434343435, 2
0.3595505617977528, 0.27380952380952384, 0.4177215189873418, 0.21, 0.0, 0.0, 0.726027397260274, 0.27272727272727276, 2
0.34831460674157305, 0.25, 0.481012658227848, 0.2, 0.0, 0.0, 0.7123287671232876, 0.29292929292929293, 2
0.3258426966292135, 0.30952380952380953, 0.45569620253164544, 0.35, 0.0, 0.0, 0.726027397260274, 0.25252525252525254, 3
0.550561797752809, 0.28571428571428575, 0.3924050632911392, 0.46, 0.0, 0.0, 0.726027397260274, 0.22222222222222224, 1
0.6179775280898877, 0.4642857142857143, 0.30379746835443033, 0.19, 0.0, 0.0, 0.6301369863013698, 0.22222222222222224, 1
0.39325842696629215, 0.33333333333333337, 0.3924050632911392, 0.11, 0.0, 0.0, 0.684931506849315, 0.22222222222222224, 3
