@relation yeast-10-8tra.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.49397590361445787, 0.5517241379310345, 0.3291139240506329, 0.13, 0.0, 0.0, 0.6575342465753424, 0.22, 1
0.3132530120481928, 0.6206896551724137, 0.3417721518987341, 0.27, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.5662650602409639, 0.5632183908045976, 0.35443037974683544, 0.15, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.49397590361445787, 0.3563218390804597, 0.45569620253164544, 0.13, 0.0, 0.0, 0.7397260273972602, 0.22, 2
0.3012048192771085, 0.3563218390804597, 0.3417721518987341, 0.54, 0.0, 0.0, 0.6575342465753424, 0.22, 1
0.40963855421686757, 0.3103448275862069, 0.44303797468354433, 0.17, 0.0, 0.6024096385542169, 0.6712328767123287, 0.22, 3
0.3975903614457832, 0.471264367816092, 0.3417721518987341, 0.65, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.37349397590361444, 0.36781609195402304, 0.481012658227848, 0.2, 0.0, 0.0, 0.7945205479452054, 0.34, 2
0.45783132530120496, 0.42528735632183906, 0.5696202531645569, 0.36, 0.0, 0.0, 0.6712328767123287, 0.22, 1
0.27710843373493976, 0.2988505747126437, 0.49367088607594933, 0.15, 0.0, 0.0, 0.7945205479452054, 0.3, 3
0.3132530120481928, 0.2988505747126437, 0.4177215189873418, 0.21, 0.0, 0.0, 0.726027397260274, 0.27, 2
0.3012048192771085, 0.27586206896551724, 0.481012658227848, 0.2, 0.0, 0.0, 0.7123287671232876, 0.29, 2
0.27710843373493976, 0.3333333333333333, 0.45569620253164544, 0.35, 0.0, 0.0, 0.726027397260274, 0.25, 3
0.5180722891566265, 0.3103448275862069, 0.3924050632911392, 0.46, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.5903614457831327, 0.4827586206896552, 0.30379746835443033, 0.19, 0.0, 0.0, 0.6301369863013698, 0.22, 1
0.3493975903614459, 0.3563218390804597, 0.3924050632911392, 0.11, 0.0, 0.0, 0.684931506849315, 0.22, 3
0.3614457831325302, 0.2988505747126437, 0.36708860759493667, 0.11, 0.0, 0.0, 0.6712328767123287, 0.4, 3
0.49397590361445787, 0.39080459770114934, 0.4177215189873418, 0.11, 0.0, 0.0, 0.6986301369863014, 0.26, 2
0.3975903614457832, 0.24137931034482762, 0.430379746835443, 0.21, 0.0, 0.0, 0.6712328767123287, 0.22, 2
0.5301204819277109, 0.5402298850574712, 0.430379746835443, 0.21, 0.0, 0.0, 0.684931506849315, 0.25, 2
0.33734939759036153, 0.3103448275862069, 0.36708860759493667, 0.16, 0.0, 0.0, 0.684931506849315, 0.22, 3
0.3132530120481928, 0.3563218390804597, 0.3417721518987341, 0.22, 0.0, 0.0, 0.6986301369863014, 0.22, 3
0.3493975903614459, 0.4597701149425288, 0.3924050632911392, 0.15, 0.0, 0.0, 0.7945205479452054, 0.22, 3
0.40963855421686757, 0.43678160919540227, 0.3924050632911392, 0.51, 0.0, 0.0, 0.7397260273972602, 0.22, 1
0.4819277108433735, 0.39080459770114934, 0.49367088607594933, 0.18, 0.0, 0.0, 0.6986301369863014, 0.22, 3
0.5542168674698796, 0.6206896551724137, 0.45569620253164544, 0.24, 0.0, 0.0, 0.6712328767123287, 0.22, 1
0.4337349397590362, 0.471264367816092, 0.2784810126582278, 0.1, 0.0, 0.0, 0.7808219178082191, 0.32, 2
0.40963855421686757, 0.43678160919540227, 0.2784810126582278, 0.87, 0.0, 0.0, 0.7123287671232876, 0.22, 1
0.19277108433734944, 0.4827586206896552, 0.3797468354430379, 0.43, 0.0, 0.0, 0.6986301369863014, 0.22, 2
0.7349397590361447, 0.7011494252873562, 0.26582278481012656, 0.26, 0.0, 0.0, 0.5890410958904109, 0.22, 4
0.6867469879518073, 0.6206896551724137, 0.3291139240506329, 0.34, 0.0, 0.0, 0.5753424657534246, 0.22, 7
0.5060240963855422, 0.4597701149425288, 0.2784810126582278, 0.44, 0.0, 0.0, 0.684931506849315, 0.22, 1
0.4819277108433735, 0.4597701149425288, 0.40506329113924044, 0.34, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.8313253012048193, 0.632183908045977, 0.22784810126582278, 0.24, 0.0, 0.0, 0.7397260273972602, 0.22, 5
0.7469879518072291, 0.5057471264367814, 0.2531645569620252, 0.28, 0.0, 0.0, 0.8082191780821917, 0.22, 5
0.28915662650602414, 0.471264367816092, 0.22784810126582278, 0.2, 0.0, 0.0, 0.6986301369863014, 0.22, 6
0.4337349397590362, 0.2068965517241379, 0.4683544303797468, 0.39, 0.0, 0.0, 0.6438356164383561, 0.37, 2
