@relation adult-10-7tst.dat
@attribute Age real [17.0, 90.0]
@attribute Workclass integer [0, 6]
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education integer [0, 15]
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status integer [0, 6]
@attribute Occupation integer [0, 13]
@attribute Relationship integer [0, 5]
@attribute Race integer [0, 4]
@attribute Sex integer [0, 1]
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country integer [0, 40]
@attribute Class integer [0, 1]
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
0.1506849315068493, 0, 0.21617955752110157, 0, 0.7333333333333334, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 1
0.4246575342465753, 0, 0.17729123869492033, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.03103031030310303, 0.0, 0.47959183673469385, 0, 1
0.5342465753424657, 0, 0.11404395160824506, 0, 0.4, 1, 0, 0, 1, 0, 0.0, 0.0, 0.5, 0, 0
0.2876712328767123, 0, 0.13632962822775357, 0, 0.26666666666666666, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5408163265306122, 0, 0
0.2191780821917808, 0, 0.17841928331112353, 0, 0.5333333333333333, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.32876712328767127, 0, 0.28986329594250504, 0, 0.7333333333333334, 0, 0, 0, 1, 1, 0.15024150241502415, 0.0, 0.6020408163265305, 0, 1
0.35616438356164376, 0, 0.05693159632583636, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.47959183673469385, 0, 0
0.0958904109589041, 0, 0.043704253883429495, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.4976127320954907, 0.39795918367346933, 0, 0
0.0684931506849315, 0, 0.13144709776545235, 1, 0.6, 0, 1, 0, 0, 1, 0.0, 0.0, 0.38775510204081626, 0, 0
0.32876712328767127, 0, 0.14981859547572562, 0, 0.8666666666666667, 0, 0, 0, 1, 1, 0.0, 0.6405835543766578, 0.5, 0, 1
0.0136986301369863, 0, 0.16532717031367117, 1, 0.6, 0, 0, 0, 0, 0, 0.0, 0.0, 0.21428571428571425, 0, 0
0.5616438356164384, 0, 0.08047307201205783, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.32653061224489793, 0, 0
0.5068493150684932, 0, 0.14768550387918233, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.5005305039787797, 0.39795918367346933, 0, 1
0.5068493150684932, 0, 0.0278701770146639, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.44897959183673464, 0, 0
0.3698630136986301, 0, 0.19052401749692335, 1, 0.6, 0, 1, 0, 1, 1, 0.0, 0.0, 0.44897959183673464, 0, 0
0.1095890410958904, 0, 0.006985042536116114, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.5, 0, 0
0.30136986301369856, 0, 0.002470825436454733, 0, 0.8, 0, 1, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
