@relation adult-10-6tst.dat
@attribute Age real [17.0, 90.0]
@attribute Workclass integer [0.0, 6.0]
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education integer [0.0, 15.0]
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status integer [0.0, 6.0]
@attribute Occupation integer [0.0, 13.0]
@attribute Relationship integer [0.0, 5.0]
@attribute Race integer [0.0, 4.0]
@attribute Sex integer [0.0, 1.0]
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country integer [0.0, 40.0]
@attribute Class integer [0.0, 1.0]
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
0.1095890410958904, 0.3333333333333333, 0.18701369288717443, 0.6, 0.8, 0.6666666666666666, 0.6923076923076923, 0.2, 1.0, 1.0, 0.0, 0.0, 0.422680412371134, 0.7000000000000001, 0.0
0.30136986301369856, 0.3333333333333333, 0.2420004248013497, 0.7333333333333333, 0.5333333333333333, 0.0, 0.38461538461538464, 0.6000000000000001, 0.5, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 0.0
0.1780821917808219, 0.3333333333333333, 0.0759012420338153, 0.6, 0.8, 0.6666666666666666, 0.23076923076923078, 0.2, 1.0, 0.0, 0.0, 0.0, 0.49484536082474223, 0.9500000000000001, 0.0
0.1643835616438356, 0.3333333333333333, 0.2949160182571829, 0.5333333333333333, 0.6666666666666666, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 1.0
0.0821917808219178, 0.3333333333333333, 0.16849680610600928, 0.06666666666666667, 0.4, 0.6666666666666666, 0.5384615384615385, 0.2, 1.0, 0.0, 0.0, 0.0, 0.2268041237113402, 0.9500000000000001, 0.0
0.35616438356164376, 0.3333333333333333, 0.14892533606146077, 0.6, 0.8, 0.0, 0.8461538461538463, 0.8, 1.0, 0.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 1.0
0.32876712328767127, 0.3333333333333333, 0.37946261701746786, 1.0, 0.6, 0.3333333333333333, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 0.0
0.0684931506849315, 0.3333333333333333, 0.2747054911603291, 0.06666666666666667, 0.4, 0.6666666666666666, 0.15384615384615385, 0.8, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 0.0
0.2876712328767123, 0.5, 0.06856460736946865, 0.6, 0.8, 0.0, 0.23076923076923078, 0.2, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 0.0
0.0684931506849315, 0.3333333333333333, 0.34279335640369485, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.15384615384615385, 0.0, 1.0, 1.0, 0.0, 0.0, 0.443298969072165, 0.9500000000000001, 0.0
0.2328767123287671, 0.3333333333333333, 0.15810123071814616, 0.8, 0.8666666666666667, 0.6666666666666666, 0.6923076923076923, 0.2, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 0.0
0.2191780821917808, 0.5, 0.1251448081020191, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.8461538461538463, 0.0, 1.0, 1.0, 0.0, 0.0, 0.49484536082474223, 0.9500000000000001, 1.0
0.41095890410958896, 0.3333333333333333, 0.36334891865796165, 1.0, 0.6, 0.0, 0.0, 0.2, 0.5, 0.0, 0.0, 0.0, 0.36082474226804123, 0.9500000000000001, 0.0
0.3424657534246575, 0.3333333333333333, 0.1935406079482373, 0.7333333333333333, 0.5333333333333333, 0.6666666666666666, 0.5384615384615385, 0.8, 0.5, 0.0, 0.0, 0.0, 0.26804123711340205, 0.325, 0.0
0.0684931506849315, 0.0, 0.0789694578959719, 1.0, 0.6, 0.6666666666666666, 0.0, 0.6000000000000001, 1.0, 0.0, 0.0, 0.0, 0.18556701030927833, 0.9500000000000001, 0.0
0.2465753424657534, 0.3333333333333333, 0.17104746923204633, 0.5333333333333333, 0.6666666666666666, 0.6666666666666666, 0.15384615384615385, 0.2, 1.0, 1.0, 0.0, 0.0, 0.49484536082474223, 0.9500000000000001, 0.0
0.1643835616438356, 0.3333333333333333, 0.21899529843222332, 1.0, 0.6, 0.3333333333333333, 0.38461538461538464, 0.0, 1.0, 1.0, 0.03103031030310303, 0.0, 0.3917525773195876, 0.9500000000000001, 1.0
0.1095890410958904, 0.3333333333333333, 0.14647206189114512, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.0, 0.0, 0.7525773195876289, 0.9500000000000001, 0.0
0.2328767123287671, 0.6666666666666666, 0.13398308771220357, 0.5333333333333333, 0.6666666666666666, 0.6666666666666666, 0.3076923076923077, 0.2, 1.0, 1.0, 0.27828278282782826, 0.0, 0.5979381443298969, 0.9500000000000001, 1.0
0.27397260273972607, 0.3333333333333333, 0.07371323682860749, 0.6, 0.8, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.0, 0.0, 0.3917525773195876, 0.9500000000000001, 1.0
